"I_Id","Código_DANE","Año","Indicador","Fuente_Entidad","Fuente_Recurso","Entidad_Territorial","Departamento","Es_Municipio","ODS","Tipo_Acumulación","Unidad_Medida","DNP","Seguimiento.Nombre"
"8.26","17,495","2,023","480","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Norcasia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,486","2,023","28,020","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Neira","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,446","2,023","1,760","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marulanda","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,444","2,023","9,420","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marquetalia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,442","2,023","4,440","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marmato","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,433","2,023","33,350","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Manzanares","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,388","2,023","8,160","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","La Merced","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,272","2,023","70,848","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Filadelfia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,174","2,023","2,970","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Chinchiná","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,088","2,023","19,315","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Belalcázar","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,050","2,023","3,600","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Aranzazu","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,042","2,023","9,749","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Anserma","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,013","2,023","40,400","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Aguadas","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,001","2,023","1,200","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Manizales","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,877","2,022","360,096","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Viterbo","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,873","2,022","750","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Villamaría","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,867","2,022","2,990","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Victoria","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,777","2,022","187,650","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Supía","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,665","2,022","23,580","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","San José","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,662","2,022","51,504","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Samaná","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,653","2,022","35,460","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Salamina","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,616","2,022","9,648","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Risaralda","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,614","2,022","66,456","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Riosucio","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,541","2,022","15,050","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Pensilvania","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,513","2,022","10,000","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Pácora","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,495","2,022","510","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Norcasia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,486","2,022","23,100","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Neira","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,446","2,022","1,890","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marulanda","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,444","2,022","18,840","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marquetalia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,442","2,022","4,200","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marmato","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,433","2,022","33,450","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Manzanares","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,388","2,022","8,560","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","La Merced","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,272","2,022","77,856","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Filadelfia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,174","2,022","2,970","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Chinchiná","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,088","2,022","15,715","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Belalcázar","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,050","2,022","3,250","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Aranzazu","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,042","2,022","8,433","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Anserma","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,013","2,022","40,400","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Aguadas","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,001","2,022","1,200","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Manizales","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,877","2,021","314,094.22","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Viterbo","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,873","2,021","750","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Villamaría","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,867","2,021","2,660","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Victoria","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,777","2,021","109,250","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Supía","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,665","2,021","23,037.87","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","San José","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,662","2,021","56,104","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Samaná","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,653","2,021","36,060","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Salamina","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,616","2,021","5,235","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Risaralda","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,614","2,021","67,600","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Riosucio","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,541","2,021","15,050","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Pensilvania","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,513","2,021","10,000","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Pácora","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,495","2,021","329.84","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Norcasia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,486","2,021","27,720","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Neira","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,446","2,021","1,780.8","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marulanda","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,444","2,021","2,378","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marquetalia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,442","2,021","3,500","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marmato","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,433","2,021","33,450","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Manzanares","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,388","2,021","4,815","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","La Merced","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,272","2,021","81,850","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Filadelfia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,174","2,021","2,970","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Chinchiná","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,088","2,021","4,339.64","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Belalcázar","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,050","2,021","3,500","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Aranzazu","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,042","2,021","9,599.51","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Anserma","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,013","2,021","30,300","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Aguadas","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,001","2,021","750","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Manizales","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,877","2,020","48,298","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Viterbo","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,873","2,020","750","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Villamaría","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,867","2,020","1,770","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Victoria","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,777","2,020","109,250","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Supía","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,665","2,020","28,440","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","San José","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,662","2,020","56,156","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Samaná","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,653","2,020","32,000","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Salamina","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,616","2,020","6,963","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Risaralda","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,614","2,020","67,600","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Riosucio","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,541","2,020","16,005","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Pensilvania","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,513","2,020","16,000","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Pácora","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,495","2,020","220","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Norcasia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,486","2,020","27,720","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Neira","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,446","2,020","1,785","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marulanda","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,444","2,020","1,226.59","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marquetalia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,442","2,020","7,000","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marmato","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,433","2,020","33,450","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Manzanares","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,388","2,020","5,350","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","La Merced","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,272","2,020","83,850","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Filadelfia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,174","2,020","3,300","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Chinchiná","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,088","2,020","11,786","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Belalcázar","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,050","2,020","4,000","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Aranzazu","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,042","2,020","12,841","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Anserma","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,013","2,020","30,300","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Aguadas","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
